Name,Value.gain,Value.bw,Value.constraint_gain_constraint,Value.constraint_pm_constraint,Value.LM1,Value.LM2,Value.LM3,Value.WM1,Value.WM2,Value.WM3,Value.Rb,Value.Vb
117,-0.594539454545455,-0.13016336,-32.69967,-14.6612971708058,4.10788028988886E-07,1.1101793476594E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
118,-0.523864909090909,-0.208863,-28.81257,-22.3658947805402,3.2438739995621E-07,4.22955262095205E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
119,-0.575613636363636,-0.14847524,-31.65875,-16.3527830063773,3.62042038620901E-07,1.1101793476594E-06,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
120,-0.391494363636364,-0.4356222,-21.53219,-32.5257754301023,2.09770414816309E-07,1.41059788264506E-07,3.77505334809183E-07,9.74705278155888E-05,8.91927602440567E-05,3.28737134777106E-05,105.066228461579,0.445043660592035
121,-0.624921454545455,-0.10374024,-34.37068,-13.2748387243214,4.57866624289695E-07,1.24476737353154E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
122,-0.549548545454545,-0.17724938,-30.22517,-20.6649344286773,3.54723121989338E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
123,-0.624470545454545,-0.10406956,-34.34588,-13.4178163229845,4.57866624289695E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
124,-0.570650909090909,-0.15388466,-31.3858,-17.0801903005644,3.62042038620901E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
125,-0.641744181818182,-0.09101356,-35.29593,-11.8270906173064,4.57866624289695E-07,1.12313419578353E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,327.60343817383,0.700500761097799
126,-0.379641090909091,-0.4622738,-20.88026,-36.3113088252683,2.09770414816309E-07,1.41059788264506E-07,2.78512237527546E-07,9.74705278155888E-05,9.63778304489418E-05,3.28737134777106E-05,105.066228461579,0.445043660592035
127,-0.669692,-0.07060142,-36.83306,-19.7171282962715,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,7.62110037790471E-05,4.22073926610503E-06,2157.48173067053,0.708799225186819
128,-0.421942727272727,-0.3653408,-23.20685,-33.6174280543107,2.09770414816309E-07,1.85907401178059E-07,3.77505334809183E-07,9.74705278155888E-05,9.55120924159402E-05,2.80606333675224E-05,293.028474806668,0.445043660592035
129,-0.592992727272727,-0.1314823,-32.6146,-14.813680611458,4.10788028988886E-07,1.23513980412098E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
130,-0.677105454545455,-0.06579822,-37.2408,-20.8004365063742,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,7.54068638470716E-05,4.22073926610503E-06,2721.99026758748,0.708799225186819
131,-0.592194909090909,-0.13225522,-32.57072,-15.2289774851215,4.10474652126431E-07,1.1101793476594E-06,9.55735582742182E-07,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
132,-0.386643454545455,-0.441138,-21.26539,-36.2730792650308,2.09770414816309E-07,1.85907401178059E-07,2.78512237527546E-07,9.74705278155888E-05,8.3464555782482E-05,3.28737134777106E-05,105.066228461579,0.445043660592035
133,-0.602507636363636,-0.12275026,-33.13792,-13.5431703748544,4.10474652126431E-07,1.23531538586642E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
134,-0.573570363636364,-0.1506721,-31.54637,-17.0393106365055,3.62042038620901E-07,8.75955073783396E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
135,-0.601782,-0.1234981,-33.09801,-13.5597223999615,4.10788028988886E-07,1.15825445267076E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
136,-0.657516181818182,-0.07938886,-36.16339,-12.9828842468604,5.14810414892528E-07,1.19154495284857E-06,1.2826978415949E-06,9.74705278155888E-05,7.78256093801982E-05,5.55431707169376E-06,327.60343817383,0.700500761097799
137,-0.612058545454546,-0.1139863,-33.66322,-13.9694983886866,4.10788028988886E-07,1.15825445267076E-06,9.8921269284444E-07,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
138,-0.64302,-0.09017636,-35.3661,-11.3547837994863,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,293.028474806668,0.700500761097799
139,-0.644833272727273,-0.0885469,-35.46583,-11.7064148559003,4.57866624289695E-07,1.24476737353154E-06,1.22284731029037E-06,9.74705278155888E-05,9.51276496430706E-05,5.55431707169376E-06,293.028474806668,0.708799225186819
140,-0.674042727272727,-0.06831022,-37.07235,-20.1257240250995,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,2715.31505579516,0.708799225186819
141,-0.611228727272727,-0.11456462,-33.61758,-11.421359565141,4.10474652126431E-07,1.15825445267076E-06,1.22284731029037E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.666154239574322
142,-0.622630909090909,-0.10537586,-34.2447,-13.6233163659817,4.57866624289695E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
143,-0.615519090909091,-0.1110326,-33.85355,-12.6865999520248,4.10474652126431E-07,1.24476737353154E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
144,-0.501272181818182,-0.2372464,-27.56997,-25.22628769347,3.2438739995621E-07,1.93924054134383E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
145,-0.538419636363636,-0.19051,-29.61308,-20.6887134405693,3.2438739995621E-07,5.40162883960507E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
146,-0.495085636363636,-0.2472576,-27.22971,-25.4436425976577,2.7191150176099E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,8.3464555782482E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
147,-0.422957818181818,-0.3612318,-23.26268,-33.7002783103835,2.09770414816309E-07,1.58821323318825E-07,3.77505334809183E-07,9.74705278155888E-05,8.3464555782482E-05,2.80606333675224E-05,293.028474806668,0.445043660592035
148,-0.592996727272727,-0.13147846,-32.61482,-14.8131489937951,4.10788028988886E-07,1.23531538586642E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
149,-0.657094545454545,-0.08002656,-36.1402,-11.9608743104376,5.14810414892528E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,5.55431707169376E-06,327.60343817383,0.708799225186819
150,-0.619738,-0.10729574,-34.08559,-11.9216612852599,4.57866624289695E-07,1.24476737353154E-06,1.22284731029037E-06,9.74705278155888E-05,9.33236799796706E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
151,-0.597757454545455,-0.12720568,-32.87666,-13.8090515653265,4.10474652126431E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
152,-0.656075818181818,-0.08077116,-36.08417,-11.7100887019975,5.14810414892528E-07,1.23531538586642E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,327.60343817383,0.708799225186819
153,-0.655275818181818,-0.08129152,-36.04017,-11.6108646149819,5.14810414892528E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.61969140145072E-05,5.55431707169376E-06,293.028474806668,0.708799225186819
154,-0.546105636363636,-0.18161266,-30.03581,-20.6114610898823,3.47784003158223E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.616074885561431
155,-0.668274363636364,-0.07181606,-36.75509,-19.6004397942803,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,4.22073926610503E-06,2157.48173067053,0.708799225186819
156,-0.548938363636364,-0.1776171,-30.19161,-20.7520301666108,3.54723121989338E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
157,-0.724808,-0.03273274,-39.86444,-16.7700948873541,8.66782662173705E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
158,-0.602782545454545,-0.12256716,-33.15304,-13.1279567771339,4.10788028988886E-07,1.13902784885204E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
159,-0.485353090909091,-0.2635096,-26.69442,-26.2093259093092,2.7191150176099E-07,1.85907401178059E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
160,-0.584563454545455,-0.13960542,-32.15099,-15.5449086623734,3.96516795518782E-07,9.35981877257165E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
161,-0.598044363636364,-0.12693718,-32.89244,-13.6447143231402,4.10474652126431E-07,1.2107979174346E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
162,-0.724665818181818,-0.03277172,-39.85662,-16.7537036715367,8.66782662173705E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.5805204203426E-06,5735.16787601942,0.708799225186819
163,-0.689419454545454,-0.05715386,-37.91807,-21.6431141269215,5.9448531797899E-07,4.69708557200174E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,3981.35236113993,0.671533717862347
164,-0.607240545454545,-0.11848008,-33.39823,-12.2060431768042,4.10788028988886E-07,1.23513980412098E-06,1.1401853819959E-06,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
165,-0.562192909090909,-0.1625138,-30.92061,-17.4755151571845,3.54723121989338E-07,7.07082740986846E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
166,-0.765108727272727,-0.01630871,-42.08098,-18.9609130190751,8.43470328200899E-07,1.93924054134383E-07,1.2826978415949E-06,9.72818659019522E-05,4.49753442567746E-06,9.78287698266748E-07,8806.83085869686,0.797403457512887
167,-0.598447818181818,-0.12680624,-32.91463,-14.0956706277004,4.10788028988886E-07,1.24315597713996E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
168,-0.507617636363636,-0.2283472,-27.91897,-25.0964968882745,3.2438739995621E-07,1.93924054134383E-07,4.93629678416968E-07,9.74705278155888E-05,9.33236799796706E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
169,-0.659668363636364,-0.07828192,-36.28176,-21.2133217193101,5.06644193584066E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2157.48173067053,0.671533717862347
170,-0.605024727272727,-0.12055912,-33.27636,-12.7790404357493,4.10474652126431E-07,1.24315597713996E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
171,-0.482087454545455,-0.2691672,-26.51481,-26.1314838305595,2.7191150176099E-07,1.45278672851622E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
172,-0.531175090909091,-0.19947624,-29.21463,-22.1183881862567,3.2438739995621E-07,4.54242826452648E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
173,-0.568246909090909,-0.1565664,-31.25358,-16.9336104243918,3.54723121989338E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
174,-0.692161636363636,-0.05519298,-38.06889,-22.0297759510375,5.9448531797899E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,3981.35236113993,0.688724193364027
175,-0.399479454545455,-0.4226212,-21.97137,-32.05639717001,2.09770414816309E-07,1.85907401178059E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,2.80606333675224E-05,105.066228461579,0.46662621652784
176,-0.632667272727273,-0.0980537,-34.7967,-12.1013340177316,4.57866624289695E-07,1.24315597713996E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
177,-0.667724,-0.07240202,-36.72482,-21.5294274631656,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2715.31505579516,0.678795970863178
178,-0.691395272727273,-0.05560296,-38.02674,-21.6102053461454,5.9448531797899E-07,4.97826322309036E-07,1.2826978415949E-06,9.74705278155888E-05,8.54250086296184E-05,4.22073926610503E-06,3981.35236113993,0.686351356962512
179,-0.526356545454545,-0.204853,-28.94961,-21.9589870968146,3.02170132559478E-07,5.40162883960507E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
180,-0.752987090909091,-0.02412994,-41.41429,-15.5526289962479,8.43470328200899E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.78287698266748E-07,8806.83085869686,0.797403457512887
181,-0.599744727272727,-0.12540284,-32.98596,-13.5270732700629,4.10474652126431E-07,1.24476737353154E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
182,-0.576682181818182,-0.147145,-31.71752,-15.20205611428,3.62042038620901E-07,9.31357190005202E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
183,-0.586933454545455,-0.1367912,-32.28134,-15.7752328133846,4.10474652126431E-07,9.35981877257165E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
184,-0.653002727272727,-0.08264278,-35.91515,-12.1011708156817,5.14810414892528E-07,1.23513980412098E-06,1.23317236886335E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,279.04386477687,0.708799225186819
185,-0.613818545454545,-0.11247892,-33.76002,-13.7423234545019,4.10474652126431E-07,1.24315597713996E-06,9.8921269284444E-07,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.686351356962512
186,-0.571007272727273,-0.15375494,-31.4054,-17.0270510480011,3.62042038620901E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
187,-0.598688363636364,-0.12635644,-32.92786,-13.5300561903338,4.09965489269552E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
188,-0.556715818181818,-0.16841266,-30.61937,-20.5823598758892,3.62042038620901E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
189,-0.455974363636364,-0.3081496,-25.07859,-28.0142041756369,2.3236442423096E-07,1.41059788264506E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
190,-0.534760545454545,-0.1947928,-29.41183,-22.0939719519103,3.2438739995621E-07,5.40162883960507E-07,6.24057560333273E-07,9.74705278155888E-05,9.55120924159402E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
191,-0.599531272727273,-0.12560082,-32.97422,-13.5577077934599,4.10474652126431E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
192,-0.511681090909091,-0.222452,-28.14246,-25.4199158083848,3.2438739995621E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,9.33236799796706E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
193,-0.504363272727273,-0.232921,-27.73998,-24.7816482313307,3.2438739995621E-07,1.45062310376246E-07,4.93629678416968E-07,9.74705278155888E-05,9.33236799796706E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
194,-0.613999454545455,-0.11228918,-33.76997,-12.966208018968,4.10474652126431E-07,1.19154495284857E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
195,-0.612005090909091,-0.11413116,-33.66028,-14.0092742402895,4.10788028988886E-07,1.24315597713996E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
196,-0.587651272727273,-0.1366372,-32.32082,-15.6192651813512,3.96516795518782E-07,8.90535663637687E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
197,-0.404077636363636,-0.41284,-22.22427,-31.7407399670244,2.09770414816309E-07,1.93924054134383E-07,3.77505334809183E-07,9.74705278155888E-05,9.27136973908494E-05,3.28737134777106E-05,105.066228461579,0.483414838449416
198,-0.431427636363636,-0.351723,-23.72852,-29.7792990215643,2.09770414816309E-07,1.94356366391708E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,2.22174882421619E-05,105.066228461579,0.617189115794657
199,-0.629112545454546,-0.10060946,-34.60119,-12.658797347624,4.57866624289695E-07,1.09782793404552E-06,1.1401853819959E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
200,-0.565052545454545,-0.15993886,-31.07789,-17.2380794002277,3.62042038620901E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.51276496430706E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
201,-0.490762363636364,-0.2540664,-26.99193,-24.2557664097767,2.7191150176099E-07,1.93924054134383E-07,5.10607102079887E-07,9.74705278155888E-05,9.51276496430706E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
